상품ID,상품명,브랜드ID,브랜드명,매입과세구분,대분류,중분류,소분류,세분류,카테고리,협력사ID,협력사명,매입형태,배송방식,판매단가
10411748,[뻬띠앙뜨 클로젯]물결자수 패딩,36977,뻬띠앙뜨물결퀼팅자켓,과세,의류,여성의류,자켓,퀄팅자켓,의류,100003,(주)산업기업유통센터,위탁매입,협력사배송,39000
10411760,[주마레] 데일리 니트 5종,36804,주마레티블라우스,과세,의류,여성의류,여성복,블라우스,의류,100003,(주)산업기업유통센터,위탁매입,협력사배송,39000
10411761,[제이에비뉴]컴포트 데님 팬츠3종,36803,제이에비뉴기모데님,과세,의류,여성의류,여성복,팬츠,의류,100802,주식회사더스타일컴퍼니,위탁매입,협력사배송,49900
10411951,[스포메틱스] 수분보습 코코넛 스틱 풀패키지 7종(재방송),36082,스포메틱스코코넛스틱,과세,이미용품,화장품,기초화장품,자외선차단제,이미용,102734,주식회사스포메틱스,위탁매입,협력사배송,59900
10411952,(시즌종료) 햇 제주 한라봉 2kg+햇 제주 레드향 2kg+ 햇 제주 천혜향 2kg,21325,과일혼합세트(가족),면세,식품,농산물,청과,한라봉,신선농산,102640,산업회사법익스주식회사규족,위탁매입,직택배,50900
10411953,강진향심씨 전통메주세트,36808,강진최향심메주,면세,식품,농산물,세트,세트,신선농산,100002,산협경제지주㈜,위탁매입,협력사배송,89000
10411954,[2020 팔레오] 오메가 사차인치 60g*24통 (싱글),27646,팔레오오메가사차인치,과세,식품,건강식품,기타,기타,건강식품,101827,주식회사한국생활건강,위탁매입,협력사배송,119000
10411958,캐스티통3중스텐프라이팬세트_3,36432,캐스티통3중스텐프라이팬,과세,주방용품,조리용품,팬,팬세트,주방용품,104648,(주)티텀코리아,위탁매입,협력사배송,99000
10411959,[파뷔에]폴란드식기_2020년특집구성,24903,파뷔에폴란드식기,과세,주방용품,식기/용기,기타,기타,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,149000
10411961,[파로마]LED 유로탑 침대 K,27684,파로마LED유로탑침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,102533,(주)정진TLS,위탁매입,협력사배송,649000
10411989,[승인식품]국내산 참기름 들기름 SET,36707,승인식품기름세트,과세,식품,가공식품,장/오일/조미료,참기름,가공농산,100002,산협경제지주㈜,위탁매입,협력사배송,59900
10411990,[파로마]LED 유로탑 침대 Q,27684,파로마LED유로탑침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,102533,(주)정진TLS,위탁매입,협력사배송,599000
10411991,[파로마]LED 유로탑 침대 SS,27684,파로마LED유로탑침대,과세,가구,침실가구,일반침대류,LED침대,인테리어,102533,(주)정진TLS,위탁매입,협력사배송,549000
10411992,[단품]파뷔에마호가니슬림원목도마1P,24903,파뷔에폴란드식기,과세,주방용품,식기/용기,기타,기타,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,59000
10411993,[데이&데이]리클라이닝 소파 팔걸이형,36314,데이엔데이리클라이닝의자,과세,가구,학생/서재가구,의자,기타,인테리어,103842,(주)씨에프일공일,위탁매입,협력사배송,89000
10411994,[데이&데이]스퀘어 쿠션,36314,데이엔데이리클라이닝의자,과세,가구,학생/서재가구,의자,기타,인테리어,103842,(주)씨에프일공일,위탁매입,협력사배송,39000
10411995,[2020 팔레오] 오메가 사차인치 60g*48통 (패밀리),27646,팔레오오메가사차인치,과세,식품,건강식품,기타,기타,건강식품,101827,주식회사한국생활건강,위탁매입,협력사배송,218000
10412049,순창 콩메주 8개 완벽 풀세트,36813,순창메주,면세,식품,농산물,세트,세트,상생_식품,103857,참바다영어조합법익스,위탁매입,협력사배송,99000
10412050,[단품]파뷔에내열유리포트1p,24903,파뷔에폴란드식기,과세,주방용품,식기/용기,기타,기타,주방용품,101991,주식회사파뷔에,위탁매입,협력사배송,39000
10412053,NEW엣지스피드랙멀티수납정리대1+1세트_보조선반2개추가.,27334,스피드랙2엣지수납장,과세,생활용품,욕실용품,욕실수납,욕실수납장,생활용품,104816,주식회사 지티엘,위탁매입,협력사배송,148000
10412060,NEW엣지스피드랙멀티수납정리대1세트,27334,스피드랙2엣지수납장,과세,생활용품,욕실용품,욕실수납,욕실수납장,생활용품,104816,주식회사 지티엘,위탁매입,협력사배송,79000
10412061,양구 펀치볼 시래기와 천연 맛내기 17팩,24916,양구냉동시래기,면세,식품,농산물,야채,나물류,신선농산,100002,산협경제지주㈜,위탁매입,협력사배송,38900
10412062,가평잣  1+1세트 (100g * 12병),23356,가평잣,면세,식품,농산물,견과,잣,신선농산,102018,주식회사이지트레이더,위탁매입,협력사배송,87900
10412063,솔뫼광천 흑마늘 김 100봉,36312,솔뫼광천김,과세,식품,가공식품,반찬류,조미김,상생_식품,104481,주식회사솔뫼에프엔씨,위탁매입,협력사배송,29900
10412065,궁중쌍화차眞(60포*3박스),36842,궁중쌍화진,과세,식품,건강식품,전통건강식품,분말,건강식품,100989,(주)베스트엠,위탁매입,협력사배송,49900
10412067,제주여행 2박 3일_시즌,22434,제주여행(노니투어),과세,문화/서비스,여행/예약서비스,여행,국내,생활용품,101921,주식회사노니턱어,위탁매입,협력사배송,299000
10412068,제주여행 2박 3일_패밀리데이,22434,제주여행(노니투어),과세,문화/서비스,여행/예약서비스,여행,국내,생활용품,101921,주식회사노니턱어,위탁매입,협력사배송,339000
10412069,제주여행 2박 3일_스페셜데이,22434,제주여행(노니투어),과세,문화/서비스,여행/예약서비스,여행,국내,생활용품,101921,주식회사노니턱어,위탁매입,협력사배송,499000
10412072,[이신우콜렉션]방한퍼 숏부츠,36347,이신우콜렉션퍼부츠,과세,패션잡화,신발류,여성화,캐쥬얼화,잡화,100003,(주)산업기업유통센터,위탁매입,협력사배송,33000
10412077,[D]우리집방앗간 홈밀맷돌(BS-1001)_1,10260,홈밀맷돌,과세,가전,주방가전,믹서기/회전조리기,맷돌믹서,가전,102333,주식회사홈밀맷돌,직매입,당사배송,198000
10412078,맘스초이스 사과주스100ml*60포,21184,맘스초이스사과즙,과세,식품,차/음료,과즙음료,과일쥬스,상생_식품,100002,산협경제지주㈜,위탁매입,협력사배송,39900
10412079,"상상100 흑염소진액 90mlX90포(1박스,30포)",36670,지티에프앤디흑염소진액,과세,식품,건강식품,전통건강식품,전통소재식품/엑기스,상생_식품,100197,한국쥬편사업진흥원,위탁매입,협력사배송,89000
10412080,[단품_2020 팔레오] 오메가 사차인치 60g*1통,27646,팔레오오메가사차인치,과세,식품,건강식품,기타,기타,건강식품,101827,주식회사한국생활건강,위탁매입,협력사배송,10000
10412081,[장수이야기]정성담은 생강도라지진액(30포*6박스)_3,36700,장수이야기생강도라지진액,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,100351,형강물산(주),위탁매입,협력사배송,69900
10412082,[장수이야기]정성담은 생강도라지진액(30포)_3,36700,장수이야기생강도라지진액,과세,식품,건강식품,전통건강식품,건강즙류,건강식품,100351,형강물산(주),위탁매입,협력사배송,25000
10412083,순창콩 메주 6개 완벽 풀세트,36813,순창메주,면세,식품,농산물,세트,세트,상생_식품,103857,참바다영어조합법익스,위탁매입,협력사배송,75900
10412128,농협안심야생화도자기꿀2kg+보자기_3,10335,농협안심벌꿀,면세,식품,축산물,꿀,잡화꿀,신선축산,100002,산협경제지주㈜,위탁매입,협력사배송,65900
10412239,목우촌바사삭치킨윙300g×5봉+치킨봉300g×7봉_3,36752,목우촌윙봉세트,과세,식품,가공식품,냉동식품,세트,가공축산,100002,산협경제지주㈜,위탁매입,협력사배송,50900
10412270,성산포수협 제주 은갈치(90cm내외*9미),10377,제주성산포갈치,면세,식품,수산물,일반어류,갈치,신선수산,100024,주식회사제일,위탁매입,직택배,64900
10412347,(S)[미바] 진주커버 왕 쿠션 풀패키지_3,27037,미바더블쿠션,과세,이미용품,화장품,색조화장품,파운데이션,이미용,104023,(주)뮤패랄바이옹,위탁매입,협력사배송,44900
10412348,(S)단품_[미바] 진주커버 왕 쿠션 단품 1종_3,27037,미바더블쿠션,과세,이미용품,화장품,색조화장품,파운데이션,이미용,104023,(주)뮤패랄바이옹,위탁매입,협력사배송,42000
10412375,(S)단품_[미바] 진주커버 왕 쿠션 리필 1종_3,27037,미바더블쿠션,과세,이미용품,화장품,색조화장품,파운데이션,이미용,104023,(주)뮤패랄바이옹,위탁매입,협력사배송,22000
10412376,[동결건조]18년 햇 장흥 참매생이 60봉_3,26644,장흥건매생이,면세,식품,수산물,건어물,김/미역/다시마,신선수산,100024,주식회사제일,위탁매입,협력사배송,50900
10412390,[동결건조]18년 햇 장흥 참매생이 30봉_3,26644,장흥건매생이,면세,식품,수산물,건어물,김/미역/다시마,신선수산,100024,주식회사제일,위탁매입,협력사배송,40900
10412418,국내산 순살삼치,36982,순살대삼치,면세,식품,수산물,일반어류,삼치,신선수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,49900
10412419,[실속형]상주 둥시 반건시 2.4kg,36847,상주둥시반건시,면세,식품,농산물,청과,반건시,신선농산,100784,(주)좋은꿈마케팅,위탁매입,협력사배송,40900
10412420,(중단)창억떡 세트(5종구성),23897,창억떡,과세,식품,가공식품,빵/떡/과자류,떡,가공농산,100002,산협경제지주㈜,위탁매입,협력사배송,49900
10412423,펀치볼애 삶은 시래기 15팩 (총3Kg),35953,펀치볼시래기세트,면세,식품,농산물,야채,기타,신선농산,101089,주식회사아이비에이치,위탁매입,협력사배송,29900
10412449,"한우스테이크모듬세트 1.8kg (등심4,채끝2)_3",36434,한우스테이크모듬세트,면세,식품,축산물,한우,한우구이,신선축산,101301,(주)제이포코리아,위탁매입,협력사배송,80900
10414908,[보루네오]프리미엄 클래식 헤드레스트틸팅소파 4인용,27368,보루네오클래식소파,과세,가구,거실가구,소파,콤비소파,인테리어,102199,(주)쉐쥬드규구,위탁매입,협력사배송,1248000
10414926,양구 펀치볼 시래기 맛내기 세트(해강 2020),36855,해강펀치볼시래기,면세,식품,농산물,야채,기타,신선농산,100351,형강물산(주),위탁매입,협력사배송,38900
10414927,(17년 햅곡)김연도 오색현미 + 옹기가마솥 세트,23238,김연도오색현미,면세,식품,농산물,양곡,현미,신선농산,100002,산협경제지주㈜,위탁매입,협력사배송,54900
10414928,[보루네오]프리미엄 클래식 헤드레스트틸팅소파 6인용,27368,보루네오클래식소파,과세,가구,거실가구,소파,콤비소파,인테리어,102199,(주)쉐쥬드규구,위탁매입,협력사배송,1598000
10414929,[자연향] 해남 황토 호박고구마 9kg(4.5kg+4.5kg),25524,자연향호박고구마,면세,식품,농산물,야채,고구마,신선농산,100925,주식회사자쥬에프엔에스,위탁매입,협력사배송,30900
10414930,[보루네오]프리미엄 클래식 헤드레스트틸팅소파 3인용,27368,보루네오클래식소파,과세,가구,거실가구,소파,콤비소파,인테리어,102199,(주)쉐쥬드규구,위탁매입,협력사배송,948000
10414931,[에코라믹]통주물스톤냄비세트_NEW콤비스톤팬세트추가,20879,에코라믹스톤냄비세트,과세,주방용품,조리용품,냄비/솥,양수냄비,주방용품,100861,(주)드림셰프,위탁매입,직택배,56900
10414932,[단품]천연담아 명품 천연다시팩 시즌 2 (멸치1봉),23098,다시팩(천연담아),과세,식품,가공식품,수산가공식품,수산가공 세트,가공수산,100004,물산업협동조합중앙회,위탁매입,협력사배송,8000
10414933,[단품]NEW스톤콤비팬세트,20879,에코라믹스톤냄비세트,과세,주방용품,조리용품,팬,팬세트,주방용품,100861,(주)드림셰프,위탁매입,직택배,35000
10414934,[베디스]7존라텍스탑서랍형침대 K,27130,베디스침대,과세,가구,침실가구,일반침대류,라텍스침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,449000
10415091,[베디스]7존라텍스탑서랍형침대 Q,27130,베디스침대,과세,가구,침실가구,일반침대류,라텍스침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,399000
10415111,[베디스]7존라텍스탑서랍형침대 SS,27130,베디스침대,과세,가구,침실가구,일반침대류,라텍스침대,인테리어,100003,(주)산업기업유통센터,위탁매입,협력사배송,349000
10415130,공주농협 고맛나루쌀 10Kg+10Kg,36860,공주고맛나루쌀,면세,식품,농산물,양곡,쌀,상생_식품,104879,고맛나루공주시산협쌀조합공동사업법익스,위탁매입,협력사배송,49900
10415131,[맘그릴]와이드 가스 그릴,36854,맘그릴와이드가스그릴,과세,주방용품,주방도구,주방기구,기타,주방용품,103005,(주)브이씨엘,위탁매입,협력사배송,89000
